Freq,v,a
1.14391341456612e+00,2.90581906875681e-11,5.39056496915896e-06
1.14427707782353e+00,2.90766694918088e-11,5.39227869188559e-06
1.14464085669368e+00,2.90951600471669e-11,5.39399295942443e-06
1.14500475121332e+00,2.91136623611150e-11,5.39570777194868e-06
1.14536876141923e+00,2.91321764411307e-11,5.39742312963159e-06
1.14573288734817e+00,2.91507022946965e-11,5.39913903264647e-06
1.14609712903695e+00,2.91692399292993e-11,5.40085548116671e-06
1.14646148652235e+00,2.91877893524310e-11,5.40257247536570e-06
1.14682595984120e+00,2.92063505715882e-11,5.40429001541694e-06
1.14719054903032e+00,2.92249235942724e-11,5.40600810149395e-06
1.14755525412654e+00,2.92435084279895e-11,5.40772673377033e-06
1.14792007516672e+00,2.92621050802506e-11,5.40944591241972e-06
1.14828501218771e+00,2.92807135585714e-11,5.41116563761581e-06
1.14865006522638e+00,2.92993338704724e-11,5.41288590953235e-06
1.14901523431962e+00,2.93179660234787e-11,5.41460672834317e-06
1.14938051950433e+00,2.93366100251204e-11,5.41632809422211e-06
1.14974592081740e+00,2.93552658829324e-11,5.41805000734311e-06
1.15011143829576e+00,2.93739336044544e-11,5.41977246788013e-06
1.15047707197634e+00,2.93926131972306e-11,5.42149547600721e-06
1.15084282189609e+00,2.94113046688104e-11,5.42321903189843e-06
1.15120868809194e+00,2.94300080267477e-11,5.42494313572793e-06
1.15157467060088e+00,2.94487232786014e-11,5.42666778766991e-06
1.15194076945987e+00,2.94674504319351e-11,5.42839298789861e-06
1.15230698470591e+00,2.94861894943172e-11,5.43011873658834e-06
1.15267331637600e+00,2.95049404733210e-11,5.43184503391348e-06
1.15303976450715e+00,2.95237033765246e-11,5.43357188004842e-06
1.15340632913638e+00,2.95424782115108e-11,5.43529927516766e-06
1.15377301030073e+00,2.95612649858674e-11,5.43702721944571e-06
1.15413980803725e+00,2.95800637071869e-11,5.43875571305716e-06
1.15450672238300e+00,2.95988743830666e-11,5.44048475617665e-06
1.15487375337504e+00,2.96176970211087e-11,5.44221434897887e-06
1.15524090105047e+00,2.96365316289203e-11,5.44394449163858e-06
1.15560816544638e+00,2.96553782141133e-11,5.44567518433057e-06
1.15597554659986e+00,2.96742367843042e-11,5.44740642722972e-06
1.15634304454806e+00,2.96931073471148e-11,5.44913822051094e-06
1.15671065932808e+00,2.97119899101714e-11,5.45087056434920e-06
1.15707839097708e+00,2.97308844811051e-11,5.45260345891953e-06
1.15744623953221e+00,2.97497910675523e-11,5.45433690439701e-06
1.15781420503063e+00,2.97687096771537e-11,5.45607090095679e-06
1.15818228750953e+00,2.97876403175551e-11,5.45780544877406e-06
1.15855048700609e+00,2.98065829964074e-11,5.45954054802407e-06
1.15891880355751e+00,2.98255377213660e-11,5.46127619888213e-06
1.15928723720101e+00,2.98445045000913e-11,5.46301240152359e-06
1.15965578797380e+00,2.98634833402486e-11,5.46474915612389e-06
1.16002445591314e+00,2.98824742495080e-11,5.46648646285848e-06
1.16039324105627e+00,2.99014772355447e-11,5.46822432190291e-06
1.16076214344044e+00,2.99204923060384e-11,5.46996273343276e-06
1.16113116310293e+00,2.99395194686741e-11,5.47170169762367e-06
1.16150030008102e+00,2.99585587311414e-11,5.47344121465133e-06
1.16186955441201e+00,2.99776101011348e-11,5.47518128469150e-06
1.16223892613321e+00,2.99966735863538e-11,5.47692190792000e-06
1.16260841528194e+00,3.00157491945028e-11,5.47866308451267e-06
1.16297802189552e+00,3.00348369332912e-11,5.48040481464545e-06
1.16334774601131e+00,3.00539368104329e-11,5.48214709849431e-06
1.16371758766666e+00,3.00730488336471e-11,5.48388993623529e-06
1.16408754689893e+00,3.00921730106578e-11,5.48563332804447e-06
1.16445762374550e+00,3.01113093491939e-11,5.48737727409800e-06
1.16482781824377e+00,3.01304578569891e-11,5.48912177457207e-06
1.16519813043113e+00,3.01496185417822e-11,5.49086682964295e-06
1.16556856034501e+00,3.01687914113169e-11,5.49261243948695e-06
1.16593910802282e+00,3.01879764733417e-11,5.49435860428043e-06
1.16630977350201e+00,3.02071737356102e-11,5.49610532419983e-06
1.16668055682003e+00,3.02263832058806e-11,5.49785259942162e-06
1.16705145801434e+00,3.02456048919165e-11,5.49960043012233e-06
1.16742247712242e+00,3.02648388014861e-11,5.50134881647857e-06
1.16779361418174e+00,3.02840849423627e-11,5.50309775866698e-06
1.16816486922981e+00,3.03033433223244e-11,5.50484725686427e-06
1.16853624230414e+00,3.03226139491543e-11,5.50659731124719e-06
1.16890773344225e+00,3.03418968306406e-11,5.50834792199258e-06
1.16927934268168e+00,3.03611919745762e-11,5.51009908927729e-06
1.16965107005996e+00,3.03804993887593e-11,5.51185081327827e-06
1.17002291561466e+00,3.03998190809926e-11,5.51360309417249e-06
1.17039487938335e+00,3.04191510590842e-11,5.51535593213700e-06
1.17076696140361e+00,3.04384953308468e-11,5.51710932734890e-06
1.17113916171303e+00,3.04578519040983e-11,5.51886327998535e-06
1.17151148034922e+00,3.04772207866616e-11,5.52061779022355e-06
1.17188391734979e+00,3.04966019863645e-11,5.52237285824078e-06
1.17225647275238e+00,3.05159955110396e-11,5.52412848421435e-06
1.17262914659462e+00,3.05354013685248e-11,5.52588466832166e-06
1.17300193891417e+00,3.05548195666627e-11,5.52764141074013e-06
1.17337484974870e+00,3.05742501133012e-11,5.52939871164726e-06
1.17374787913588e+00,3.05936930162928e-11,5.53115657122060e-06
1.17412102711340e+00,3.06131482834954e-11,5.53291498963776e-06
1.17449429371896e+00,3.06326159227716e-11,5.53467396707640e-06
1.17486767899028e+00,3.06520959419890e-11,5.53643350371424e-06
1.17524118296508e+00,3.06715883490205e-11,5.53819359972905e-06
1.17561480568110e+00,3.06910931517437e-11,5.53995425529867e-06
1.17598854717608e+00,3.07106103580414e-11,5.54171547060098e-06
1.17636240748779e+00,3.07301399758012e-11,5.54347724581394e-06
1.17673638665401e+00,3.07496820129159e-11,5.54523958111554e-06
1.17711048471251e+00,3.07692364772834e-11,5.54700247668384e-06
1.17748470170110e+00,3.07888033768063e-11,5.54876593269695e-06
1.17785903765757e+00,3.08083827193925e-11,5.55052994933306e-06
1.17823349261977e+00,3.08279745129548e-11,5.55229452677039e-06
1.17860806662551e+00,3.08475787654111e-11,5.55405966518722e-06
1.17898275971264e+00,3.08671954846844e-11,5.55582536476189e-06
1.17935757191903e+00,3.08868246787025e-11,5.55759162567281e-06
1.17973250328253e+00,3.09064663553985e-11,5.55935844809842e-06
1.18010755384104e+00,3.09261205227104e-11,5.56112583221725e-06
1.18048272363244e+00,3.09457871885813e-11,5.56289377820785e-06
1.18085801269464e+00,3.09654663609593e-11,5.56466228624886e-06
1.18123342106556e+00,3.09851580477976e-11,5.56643135651896e-06
1.18160894878312e+00,3.10048622570544e-11,5.56820098919688e-06
1.18198459588528e+00,3.10245789966932e-11,5.56997118446143e-06
1.18236036240998e+00,3.10443082746821e-11,5.57174194249145e-06
1.18273624839518e+00,3.10640500989947e-11,5.57351326346585e-06
1.18311225387888e+00,3.10838044776096e-11,5.57528514756361e-06
1.18348837889905e+00,3.11035714185102e-11,5.57705759496374e-06
1.18386462349369e+00,3.11233509296852e-11,5.57883060584532e-06
1.18424098770084e+00,3.11431430191283e-11,5.58060418038750e-06
1.18461747155850e+00,3.11629476948385e-11,5.58237831876946e-06
1.18499407510471e+00,3.11827649648196e-11,5.58415302117047e-06
1.18537079837754e+00,3.12025948370806e-11,5.58592828776981e-06
1.18574764141503e+00,3.12224373196355e-11,5.58770411874687e-06
1.18612460425527e+00,3.12422924205037e-11,5.58948051428106e-06
1.18650168693634e+00,3.12621601477094e-11,5.59125747455186e-06
1.18687888949634e+00,3.12820405092819e-11,5.59303499973881e-06
1.18725621197338e+00,3.13019335132558e-11,5.59481309002150e-06
1.18763365440559e+00,3.13218391676706e-11,5.59659174557959e-06
1.18801121683109e+00,3.13417574805712e-11,5.59837096659277e-06
1.18838889928804e+00,3.13616884600073e-11,5.60015075324082e-06
1.18876670181460e+00,3.13816321140339e-11,5.60193110570355e-06
1.18914462444893e+00,3.14015884507110e-11,5.60371202416086e-06
1.18952266722922e+00,3.14215574781039e-11,5.60549350879266e-06
1.18990083019367e+00,3.14415392042829e-11,5.60727555977895e-06
1.19027911338049e+00,3.14615336373235e-11,5.60905817729979e-06
1.19065751682789e+00,3.14815407853063e-11,5.61084136153529e-06
1.19103604057410e+00,3.15015606563169e-11,5.61262511266561e-06
1.19141468465738e+00,3.15215932584464e-11,5.61440943087096e-06
1.19179344911597e+00,3.15416385997907e-11,5.61619431633164e-06
1.19217233398816e+00,3.15616966884509e-11,5.61797976922797e-06
1.19255133931220e+00,3.15817675325335e-11,5.61976578974036e-06
1.19293046512641e+00,3.16018511401498e-11,5.62155237804924e-06
1.19330971146909e+00,3.16219475194165e-11,5.62333953433514e-06
1.19368907837855e+00,3.16420566784555e-11,5.62512725877862e-06
1.19406856589312e+00,3.16621786253937e-11,5.62691555156031e-06
1.19444817405114e+00,3.16823133683632e-11,5.62870441286087e-06
1.19482790289097e+00,3.17024609155014e-11,5.63049384286106e-06
1.19520775245098e+00,3.17226212749507e-11,5.63228384174168e-06
1.19558772276954e+00,3.17427944548587e-11,5.63407440968355e-06
1.19596781388504e+00,3.17629804633784e-11,5.63586554686762e-06
1.19634802583589e+00,3.17831793086677e-11,5.63765725347484e-06
1.19672835866050e+00,3.18033909988898e-11,5.63944952968624e-06
1.19710881239730e+00,3.18236155422131e-11,5.64124237568290e-06
1.19748938708472e+00,3.18438529468114e-11,5.64303579164596e-06
1.19787008276123e+00,3.18641032208633e-11,5.64482977775663e-06
1.19825089946527e+00,3.18843663725527e-11,5.64662433419615e-06
1.19863183723534e+00,3.19046424100691e-11,5.64841946114585e-06
1.19901289610991e+00,3.19249313416067e-11,5.65021515878709e-06
1.19939407612749e+00,3.19452331753651e-11,5.65201142730131e-06
1.19977537732659e+00,3.19655479195492e-11,5.65380826686999e-06
1.20015679974574e+00,3.19858755823691e-11,5.65560567767468e-06
1.20053834342347e+00,3.20062161720400e-11,5.65740365989697e-06
1.20092000839833e+00,3.20265696967824e-11,5.65920221371853e-06
1.20130179470888e+00,3.20469361648221e-11,5.66100133932108e-06
1.20168370239371e+00,3.20673155843899e-11,5.66280103688640e-06
1.20206573149139e+00,3.20877079637222e-11,5.66460130659631e-06
1.20244788204052e+00,3.21081133110602e-11,5.66640214863270e-06
1.20283015407971e+00,3.21285316346508e-11,5.66820356317754e-06
1.20321254764759e+00,3.21489629427457e-11,5.67000555041281e-06
1.20359506278279e+00,3.21694072436021e-11,5.67180811052060e-06
1.20397769952397e+00,3.21898645454825e-11,5.67361124368302e-06
1.20436045790977e+00,3.22103348566546e-11,5.67541495008225e-06
1.20474333797887e+00,3.22308181853912e-11,5.67721922990053e-06
1.20512633976996e+00,3.22513145399705e-11,5.67902408332016e-06
1.20550946332174e+00,3.22718239286760e-11,5.68082951052349e-06
1.20589270867290e+00,3.22923463597964e-11,5.68263551169293e-06
1.20627607586218e+00,3.23128818416257e-11,5.68444208701096e-06
1.20665956492831e+00,3.23334303824631e-11,5.68624923666010e-06
1.20704317591003e+00,3.23539919906132e-11,5.68805696082295e-06
1.20742690884611e+00,3.23745666743857e-11,5.68986525968213e-06
1.20781076377530e+00,3.23951544420959e-11,5.69167413342037e-06
1.20819474073640e+00,3.24157553020641e-11,5.69348358222041e-06
1.20857883976821e+00,3.24363692626159e-11,5.69529360626507e-06
1.20896306090952e+00,3.24569963320825e-11,5.69710420573724e-06
1.20934740419916e+00,3.24776365187999e-11,5.69891538081985e-06
1.20973186967596e+00,3.24982898311098e-11,5.70072713169589e-06
1.21011645737877e+00,3.25189562773591e-11,5.70253945854842e-06
1.21050116734644e+00,3.25396358659000e-11,5.70435236156053e-06
1.21088599961784e+00,3.25603286050900e-11,5.70616584091540e-06
1.21127095423185e+00,3.25810345032918e-11,5.70797989679627e-06
1.21165603122738e+00,3.26017535688737e-11,5.70979452938640e-06
1.21204123064332e+00,3.26224858102090e-11,5.71160973886914e-06
1.21242655251859e+00,3.26432312356766e-11,5.71342552542790e-06
1.21281199689213e+00,3.26639898536606e-11,5.71524188924613e-06
1.21319756380287e+00,3.26847616725504e-11,5.71705883050735e-06
1.21358325328978e+00,3.27055467007407e-11,5.71887634939514e-06
1.21396906539183e+00,3.27263449466317e-11,5.72069444609312e-06
1.21435500014798e+00,3.27471564186289e-11,5.72251312078500e-06
1.21474105759724e+00,3.27679811251430e-11,5.72433237365452e-06
1.21512723777862e+00,3.27888190745902e-11,5.72615220488550e-06
1.21551354073113e+00,3.28096702753920e-11,5.72797261466180e-06
1.21589996649379e+00,3.28305347359752e-11,5.72979360316734e-06
1.21628651510566e+00,3.28514124647721e-11,5.73161517058612e-06
1.21667318660579e+00,3.28723034702203e-11,5.73343731710217e-06
1.21705998103324e+00,3.28932077607626e-11,5.73526004289959e-06
1.21744689842710e+00,3.29141253448474e-11,5.73708334816256e-06
1.21783393882646e+00,3.29350562309284e-11,5.73890723307528e-06
1.21822110227042e+00,3.29560004274647e-11,5.74073169782203e-06
1.21860838879810e+00,3.29769579429206e-11,5.74255674258715e-06
1.21899579844863e+00,3.29979287857660e-11,5.74438236755503e-06
1.21938333126116e+00,3.30189129644761e-11,5.74620857291013e-06
1.21977098727483e+00,3.30399104875316e-11,5.74803535883696e-06
1.22015876652882e+00,3.30609213634183e-11,5.74986272552009e-06
1.22054666906230e+00,3.30819456006277e-11,5.75169067314414e-06
1.22093469491447e+00,3.31029832076566e-11,5.75351920189381e-06
1.22132284412452e+00,3.31240341930072e-11,5.75534831195384e-06
1.22171111673168e+00,3.31450985651870e-11,5.75717800350904e-06
1.22209951277518e+00,3.31661763327090e-11,5.75900827674427e-06
1.22248803229426e+00,3.31872675040918e-11,5.76083913184446e-06
1.22287667532817e+00,3.32083720878591e-11,5.76267056899458e-06
1.22326544191618e+00,3.32294900925402e-11,5.76450258837968e-06
1.22365433209757e+00,3.32506215266697e-11,5.76633519018485e-06
1.22404334591163e+00,3.32717663987879e-11,5.76816837459525e-06
1.22443248339766e+00,3.32929247174401e-11,5.77000214179611e-06
1.22482174459499e+00,3.33140964911774e-11,5.77183649197269e-06
1.22521112954293e+00,3.33352817285563e-11,5.77367142531033e-06
1.22560063828084e+00,3.33564804381385e-11,5.77550694199443e-06
1.22599027084807e+00,3.33776926284914e-11,5.77734304221044e-06
1.22638002728397e+00,3.33989183081877e-11,5.77917972614386e-06
1.22676990762795e+00,3.34201574858056e-11,5.78101699398027e-06
1.22715991191937e+00,3.34414101699287e-11,5.78285484590530e-06
1.22755004019765e+00,3.34626763691463e-11,5.78469328210464e-06
1.22794029250221e+00,3.34839560920527e-11,5.78653230276403e-06
1.22833066887248e+00,3.35052493472482e-11,5.78837190806928e-06
1.22872116934789e+00,3.35265561433382e-11,5.79021209820626e-06
1.22911179396790e+00,3.35478764889336e-11,5.79205287336089e-06
1.22950254277198e+00,3.35692103926510e-11,5.79389423371916e-06
1.22989341579961e+00,3.35905578631123e-11,5.79573617946711e-06
1.23028441309028e+00,3.36119189089448e-11,5.79757871079083e-06
1.23067553468350e+00,3.36332935387816e-11,5.79942182787649e-06
1.23106678061877e+00,3.36546817612609e-11,5.80126553091033e-06
1.23145815093564e+00,3.36760835850267e-11,5.80310982007860e-06
1.23184964567364e+00,3.36974990187284e-11,5.80495469556765e-06
1.23224126487233e+00,3.37189280710209e-11,5.80680015756388e-06
1.23263300857128e+00,3.37403707505645e-11,5.80864620625375e-06
1.23302487681007e+00,3.37618270660251e-11,5.81049284182377e-06
1.23341686962828e+00,3.37832970260742e-11,5.81234006446052e-06
1.23380898706553e+00,3.38047806393887e-11,5.81418787435063e-06
1.23420122916143e+00,3.38262779146510e-11,5.81603627168080e-06
1.23459359595561e+00,3.38477888605490e-11,5.81788525663779e-06
1.23498608748771e+00,3.38693134857764e-11,5.81973482940840e-06
1.23537870379740e+00,3.38908517990320e-11,5.82158499017951e-06
1.23577144492434e+00,3.39124038090204e-11,5.82343573913805e-06
1.23616431090821e+00,3.39339695244518e-11,5.82528707647102e-06
1.23655730178870e+00,3.39555489540416e-11,5.82713900236545e-06
1.23695041760553e+00,3.39771421065112e-11,5.82899151700847e-06
1.23734365839840e+00,3.39987489905872e-11,5.83084462058725e-06
1.23773702420705e+00,3.40203696150018e-11,5.83269831328901e-06
1.23813051507122e+00,3.40420039884930e-11,5.83455259530104e-06
1.23852413103068e+00,3.40636521198040e-11,5.83640746681069e-06
1.23891787212519e+00,3.40853140176837e-11,5.83826292800538e-06
1.23931173839452e+00,3.41069896908867e-11,5.84011897907255e-06
1.23970572987849e+00,3.41286791481731e-11,5.84197562019976e-06
1.24009984661688e+00,3.41503823983084e-11,5.84383285157457e-06
1.24049408864953e+00,3.41720994500639e-11,5.84569067338464e-06
1.24088845601627e+00,3.41938303122163e-11,5.84754908581767e-06
1.24128294875693e+00,3.42155749935481e-11,5.84940808906144e-06
1.24167756691139e+00,3.42373335028471e-11,5.85126768330376e-06
1.24207231051950e+00,3.42591058489069e-11,5.85312786873252e-06
1.24246717962115e+00,3.42808920405267e-11,5.85498864553566e-06
1.24286217425625e+00,3.43026920865111e-11,5.85685001390119e-06
1.24325729446469e+00,3.43245059956705e-11,5.85871197401718e-06
1.24365254028640e+00,3.43463337768208e-11,5.86057452607175e-06
1.24404791176130e+00,3.43681754387835e-11,5.86243767025308e-06
1.24444340892936e+00,3.43900309903858e-11,5.86430140674941e-06
1.24483903183053e+00,3.44119004404605e-11,5.86616573574906e-06
1.24523478050477e+00,3.44337837978459e-11,5.86803065744038e-06
1.24563065499208e+00,3.44556810713860e-11,5.86989617201180e-06
1.24602665533245e+00,3.44775922699304e-11,5.87176227965180e-06
1.24642278156590e+00,3.44995174023344e-11,5.87362898054893e-06
1.24681903373243e+00,3.45214564774589e-11,5.87549627489178e-06
1.24721541187210e+00,3.45434095041703e-11,5.87736416286902e-06
1.24761191602495e+00,3.45653764913409e-11,5.87923264466938e-06
1.24800854623103e+00,3.45873574478483e-11,5.88110172048163e-06
1.24840530253043e+00,3.46093523825761e-11,5.88297139049463e-06
1.24880218496323e+00,3.46313613044133e-11,5.88484165489727e-06
1.24919919356953e+00,3.46533842222548e-11,5.88671251387851e-06
1.24959632838944e+00,3.46754211450007e-11,5.88858396762739e-06
1.24999358946309e+00,3.46974720815573e-11,5.89045601633298e-06
1.25039097683061e+00,3.47195370408363e-11,5.89232866018443e-06
1.25078849053215e+00,3.47416160317550e-11,5.89420189937094e-06
1.25118613060788e+00,3.47637090632364e-11,5.89607573408177e-06
1.25158389709797e+00,3.47858161442095e-11,5.89795016450626e-06
1.25198179004262e+00,3.48079372836084e-11,5.89982519083378e-06
1.25237980948202e+00,3.48300724903734e-11,5.90170081325377e-06
1.25277795545638e+00,3.48522217734501e-11,5.90357703195575e-06
1.25317622800594e+00,3.48743851417902e-11,5.90545384712928e-06
1.25357462717093e+00,3.48965626043507e-11,5.90733125896397e-06
1.25397315299160e+00,3.49187541700944e-11,5.90920926764953e-06
1.25437180550823e+00,3.49409598479900e-11,5.91108787337569e-06
1.25477058476109e+00,3.49631796470117e-11,5.91296707633226e-06
